科 0 1 B 科 O
精 118 119 E 精 O
似 120 121 B 似 O
的 120 121 E 的 O
， 122 122 S ， O
看 123 124 B 看 O
看 123 124 E 看 O
追 125 125 S 追 O
她 126 127 B 她 O
们 126 127 E 们 O
要 128 128 S 要 O
多 129 130 B 多 O
少 129 130 E 少 O
钱 131 131 S 钱 O
？ 132 132 S ？ O
吓 133 133 S 吓 O
你 134 134 S 你 O
一 135 135 S 一 O
跳 136 136 S 跳 O
！ 137 137 S ！ O
 
现 0 1 B 现 O
在 0 1 E 在 O
的 2 2 S 的 O
自 3 4 B 自 O
己 3 4 E 己 O
还 5 5 S 还 O
在 6 6 S 在 O
感 7 8 B 感 O
冒 7 8 E 冒 O
又 9 9 S 又 O
想 10 11 B 想 O
起 10 11 E 起 O
姥 12 13 B 姥 B-PER.NOM
姥 12 13 E 姥 E-PER.NOM
做 14 14 S 做 O
得 15 15 S 得 O
疙 16 18 B 疙 O
瘩 16 18 M 瘩 O
汤 16 18 E 汤 O
妈 19 20 B 妈 B-PER.NOM
妈 19 20 E 妈 E-PER.NOM
的 21 21 S 的 O
努 22 23 B 努 O
力 22 23 E 力 O
自 24 25 B 自 O
己 24 25 E 己 O
的 26 26 S 的 O
运 27 28 B 运 O
气 27 28 E 气 O
有 29 29 S 有 O
了 30 30 S 了 O
机 31 32 B 机 O
会 31 32 E 会 O
在 33 33 S 在 O
异 34 35 B 异 B-GPE.NOM
国 34 35 E 国 E-GPE.NOM
读 36 36 S 读 O
高 37 38 B 高 B-ORG.NOM
中 37 38 E 中 E-ORG.NOM
喉 39 40 B 喉 O
咙 39 40 E 咙 O
疼 41 42 B 疼 O
着 41 42 E 着 O
在 43 44 B 在 O
家 43 44 E 家 O
呆 45 45 S 呆 O
着 46 46 S 着 O
啃 47 48 B 啃 O
着 47 48 E 着 O
一 49 50 B 一 O
股 49 50 E 股 O
子 51 51 S 子 O
不 52 54 B 不 O
争 52 54 M 争 O
气 52 54 E 气 O
但 55 55 S 但 O
多 56 56 S 多 O
想 57 57 S 想 O
喝 58 58 S 喝 O
一 59 60 B 一 O
口 59 60 E 口 O
姥 61 62 B 姥 B-PER.NOM
姥 61 62 E 姥 E-PER.NOM
做 63 63 S 做 O
的 64 64 S 的 O
汤 65 65 S 汤 O
可 66 67 B 可 O
是 66 67 E 是 O
能 68 68 S 能 O
做 69 69 S 做 O
的 70 70 S 的 O
还 71 72 B 还 O
是 71 72 E 是 O
好 73 74 B 好 O
好 73 74 E 好 O
看 75 76 B 看 O
书 75 76 E 书 O
吧 77 77 S 吧 O
明 78 79 B 明 O
天 78 79 E 天 O
无 80 83 B 无 O
论 80 83 M 论 O
如 80 83 M 如 O
何 80 83 E 何 O
得 84 84 S 得 O
去 85 85 S 去 O
学 86 87 B 学 B-ORG.NOM
校 86 87 E 校 E-ORG.NOM
啊 88 88 S 啊 O
太 89 90 B 太 O
阳 89 90 E 阳 O
 
怎 0 2 B 怎 O
么 0 2 M 么 O
办 0 2 E 办 O
姑 3 4 B 姑 O
娘 3 4 E 娘 O
生 5 8 B 生 O
日 5 8 M 日 O
快 5 8 M 快 O
乐 5 8 E 乐 O
哈 9 9 S 哈 O
。 10 10 S 。 O
。 11 11 S 。 O
。 12 12 S 。 O
。 13 13 S 。 O
让 14 14 S 让 O
尜 15 15 S 尜 B-PER.NAM
彩 16 17 B 彩 M-PER.NAM
虹 16 17 E 虹 E-PER.NAM
好 18 19 B 好 O
好 18 19 E 好 O
给 20 20 S 给 O
你 21 21 S 你 O
过 22 24 B 过 O
生 22 24 M 生 O
日 22 24 E 日 O
。 25 25 S 。 O
。 26 26 S 。 O
我 27 27 S 我 O
在 28 28 S 在 O
 
小 0 2 B 小 O
狮 0 2 M 狮 O
子 0 2 E 子 O
问 3 4 B 问 O
母 3 4 E 母 O
狮 5 6 B 狮 O
子 5 6 E 子 O
： 7 7 S ： O
“ 8 8 S “ O
妈 9 10 B 妈 B-PER.NOM
妈 9 10 E 妈 E-PER.NOM
， 11 11 S ， O
幸 12 13 B 幸 O
福 12 13 E 福 O
在 14 14 S 在 O
哪 15 16 B 哪 O
里 15 16 E 里 O
？ 17 17 S ？ O
” 18 18 S ” O
母 19 19 S 母 O
狮 20 21 B 狮 O
子 20 21 E 子 O
说 22 22 S 说 O
： 23 23 S ： O
“ 24 24 S “ O
幸 25 26 B 幸 O
福 25 26 E 福 O
就 27 27 S 就 O
在 28 28 S 在 O
你 29 29 S 你 O
的 30 30 S 的 O
尾 31 32 B 尾 O
巴 31 32 E 巴 O
上 33 33 S 上 O
啊 34 34 S 啊 O
。 35 35 S 。 O
” 36 36 S ” O
于 37 38 B 于 O
是 37 38 E 是 O
， 39 39 S ， O
小 40 42 B 小 O
狮 40 42 M 狮 O
子 40 42 E 子 O
不 43 44 B 不 O
断 43 44 E 断 O
追 45 46 B 追 O
着 45 46 E 着 O
尾 47 48 B 尾 O
巴 47 48 E 巴 O
跑 49 49 S 跑 O
， 50 50 S ， O
但 51 51 S 但 O
始 52 53 B 始 O
终 52 53 E 终 O
咬 54 54 S 咬 O
不 55 56 B 不 O
到 55 56 E 到 O
。 57 57 S 。 O
母 58 58 S 母 O
狮 59 60 B 狮 O
子 59 60 E 子 O
笑 61 61 S 笑 O
道 62 62 S 道 O
： 63 63 S ： O
“ 64 64 S “ O
傻 65 66 B 傻 O
瓜 65 66 E 瓜 O
！ 67 67 S ！ O
幸 68 69 B 幸 O
福 68 69 E 福 O
不 70 71 B 不 O
是 70 71 E 是 O
这 72 73 B 这 O
样 72 73 E 样 O
得 74 75 B 得 O
到 74 75 E 到 O
的 76 76 S 的 O
。 77 77 S 。 O
只 78 79 B 只 O
要 78 79 E 要 O
你 80 80 S 你 O
昂 81 82 B 昂 O
首 81 82 E 首 O
[ 83 83 S [ O
雪 84 85 B 雪 O
花 84 85 E 花 O
] 86 86 S ] O
向 87 89 B 向 O
前 87 89 M 前 O
走 87 89 E 走 O
， 90 90 S ， O
幸 91 92 B 幸 O
福 91 92 E 福 O
就 93 93 S 就 O
会 94 94 S 会 O
一 95 96 B 一 O
直 95 96 E 直 O
跟 97 97 S 跟 O
随 98 99 B 随 O
着 98 99 E 着 O
你 100 100 S 你 O
。 101 101 S 。 O
” 102 102 S ” O
~ 103 103 S ~ O
~ 104 104 S ~ O
 
哩 0 1 B 哩 O
部 0 1 E 部 O
老 2 3 B 老 O
爷 2 3 E 爷 O
机 4 4 S 机 O
后 5 6 B 后 O
生 5 6 E 生 O
唔 7 7 S 唔 O
识 8 8 S 识 O
玩 9 9 S 玩 O
， 10 10 S ， O
只 11 11 S 只 O
适 12 13 B 适 O
合 12 13 E 合 O
老 14 15 B 老 B-PER.NOM
野 14 15 E 野 E-PER.NOM
玩 16 16 S 玩 O
[ 17 17 S [ O
泪 18 18 S 泪 O
] 19 19 S ] O
[ 20 20 S [ O
泪 21 21 S 泪 O
] 22 22 S ] O
[ 23 23 S [ O
泪 24 24 S 泪 O
] 25 25 S ] O
 
/ 0 0 S / O
/ 1 1 S / O
@ 2 2 S @ O
囧 3 3 S 囧 O
事 4 4 S 事 O
搜 5 6 B 搜 O
一 5 6 E 一 O
搜 7 7 S 搜 O
: 8 8 S : O
哈 9 10 B 哈 O
哈 9 10 E 哈 O
， 11 11 S ， O
资 12 13 B 资 B-PER.NAM
深 12 13 E 深 M-PER.NAM
姐 14 14 S 姐 E-PER.NAM
， 15 15 S ， O
你 16 16 S 你 O
微 17 18 B 微 O
薄 17 18 E 薄 O
真 19 21 B 真 O
是 19 21 M 是 O
太 19 21 E 太 O
给 22 23 B 给 O
力 22 23 E 力 O
了 24 24 S 了 O
啊 25 25 S 啊 O
! 26 26 S ! O
 
我 0 0 S 我 O
只 1 1 S 只 O
想 2 2 S 想 O
说 3 3 S 说 O
， 4 4 S ， O
我 5 5 S 我 O
不 6 6 S 不 O
知 7 8 B 知 O
道 7 8 E 道 O
我 9 10 B 我 O
要 9 10 E 要 O
什 11 12 B 什 O
么 11 12 E 么 O
， 13 13 S ， O
但 14 14 S 但 O
我 15 15 S 我 O
知 16 17 B 知 O
道 16 17 E 道 O
我 18 18 S 我 O
不 19 20 B 不 O
要 19 20 E 要 O
什 21 22 B 什 O
么 21 22 E 么 O
。 23 23 S 。 O
我 24 24 S 我 O
把 25 25 S 把 O
那 26 27 B 那 O
些 26 27 E 些 O
我 28 28 S 我 O
不 29 30 B 不 O
要 29 30 E 要 O
的 31 31 S 的 O
都 32 32 S 都 O
抛 33 34 B 抛 O
弃 33 34 E 弃 O
了 35 35 S 了 O
， 36 36 S ， O
那 37 37 S 那 O
我 38 38 S 我 O
要 39 39 S 要 O
的 40 40 S 的 O
到 41 42 B 到 O
底 41 42 E 底 O
是 43 43 S 是 O
什 44 45 B 什 O
么 44 45 E 么 O
， 46 46 S ， O
连 47 47 S 连 O
我 48 48 S 我 O
自 49 50 B 自 O
己 49 50 E 己 O
也 51 51 S 也 O
不 52 52 S 不 O
知 53 54 B 知 O
道 53 54 E 道 O
， 55 55 S ， O
又 56 56 S 又 O
或 57 58 B 或 O
者 57 58 E 者 O
我 59 59 S 我 O
很 60 60 S 很 O
清 61 62 B 清 O
楚 61 62 E 楚 O
只 63 64 B 只 O
是 63 64 E 是 O
不 65 65 S 不 O
愿 66 67 B 愿 O
意 66 67 E 意 O
承 68 69 B 承 O
认 68 69 E 认 O
， 70 70 S ， O
 
抽 0 1 B 抽 O
到 0 1 E 到 O
吧 2 2 S 吧 O
吴 3 4 B 吴 O
小 3 4 E 小 O
公 5 6 B 公 B-PER.NOM
民 5 6 E 民 E-PER.NOM
的 7 7 S 的 O
微 8 9 B 微 O
博 8 9 E 博 O
鼓 10 11 B 鼓 O
掌 10 11 E 掌 O
鼓 12 13 B 鼓 O
掌 12 13 E 掌 O
 
我 0 0 S 我 O
又 1 1 S 又 O
不 2 3 B 不 O
能 2 3 E 能 O
保 4 5 B 保 O
证 4 5 E 证 O
签 6 7 B 签 O
收 6 7 E 收 O
快 8 9 B 快 O
递 8 9 E 递 O
滴 10 10 S 滴 O
是 11 11 S 是 O
本 12 13 B 本 O
人 12 13 E 人 O
！ 14 14 S ！ O
收 15 17 B 收 B-PER.NOM
件 15 17 M 件 M-PER.NOM
人 15 17 E 人 E-PER.NOM
木 18 19 B 木 O
有 18 19 E 有 O
拿 20 21 B 拿 O
到 20 21 E 到 O
东 22 23 B 东 O
西 22 23 E 西 O
关 24 24 S 关 O
我 25 25 S 我 O
什 26 27 B 什 O
么 26 27 E 么 O
事 28 28 S 事 O
？ 29 29 S ？ O
！ 30 30 S ！ O
帮 31 32 B 帮 O
忙 31 32 E 忙 O
还 33 34 B 还 O
要 33 34 E 要 O
背 35 37 B 背 O
黑 35 37 M 黑 O
锅 35 37 E 锅 O
？ 38 38 S ？ O
！ 39 39 S ！ O
看 40 41 B 看 O
来 40 41 E 来 O
好 42 43 B 好 O
人 42 43 E 人 O
不 44 45 B 不 O
能 44 45 E 能 O
当 46 47 B 当 O
丫 46 47 E 丫 O
！ 48 48 S ！ O
神 49 50 B 神 O
马 49 50 E 马 O
破 51 52 B 破 O
事 51 52 E 事 O
！ 53 53 S ！ O
 
形 0 1 B 形 O
者 0 1 E 者 O
神 2 4 B 神 O
之 2 4 M 之 O
质 2 4 E 质 O
， 5 5 S ， O
神 6 7 B 神 O
者 6 7 E 者 O
形 8 8 S 形 O
之 9 10 B 之 O
用 9 10 E 用 O
。 11 11 S 。 O
是 12 12 S 是 O
则 13 13 S 则 O
形 14 15 B 形 O
称 14 15 E 称 O
其 16 17 B 其 O
质 16 17 E 质 O
， 18 18 S ， O
神 19 20 B 神 O
言 19 20 E 言 O
其 21 22 B 其 O
用 21 22 E 用 O
， 23 23 S ， O
形 24 25 B 形 O
之 24 25 E 之 O
与 26 26 S 与 O
神 27 27 S 神 O
， 28 28 S ， O
不 29 30 B 不 O
得 29 30 E 得 O
相 31 32 B 相 O
异 31 32 E 异 O
也 33 33 S 也 O
 
哈 0 2 B 哈 B-GPE.NAM
尔 0 2 M 尔 M-GPE.NAM
滨 0 2 E 滨 E-GPE.NAM
… 3 3 S … O
南 4 5 B 南 O
北 4 5 E 北 O
差 6 7 B 差 O
异 6 7 E 异 O
啊 8 8 S 啊 O
… 9 9 S … O
/ 10 10 S / O
/ 11 11 S / O
@ 12 12 S @ O
四 13 14 B 四 O
夕 13 14 E 夕 O
月 15 15 S 月 O
厶 16 16 S 厶 O
是 17 17 S 是 O
眼 18 19 B 眼 O
神 18 19 E 神 O
真 20 21 B 真 O
诚 20 21 E 诚 O
的 22 22 S 的 O
: 23 23 S : O
长 24 25 B 长 B-GPE.NAM
沙 24 25 E 沙 E-GPE.NAM
[ 26 26 S [ O
泪 27 27 S 泪 O
] 28 28 S ] O
 
有 0 1 B 有 O
些 0 1 E 些 O
人 2 2 S 人 O
不 3 4 B 不 O
是 3 4 E 是 O
离 5 6 B 离 O
开 5 6 E 开 O
了 7 7 S 了 O
就 8 8 S 就 O
能 9 9 S 能 O
不 10 10 S 不 O
爱 11 11 S 爱 O
了 12 12 S 了 O
， 13 13 S ， O
不 14 15 B 不 O
是 14 15 E 是 O
不 16 17 B 不 O
见 16 17 E 见 O
了 18 18 S 了 O
就 19 19 S 就 O
能 20 20 S 能 O
忘 21 22 B 忘 O
记 21 22 E 记 O
了 23 23 S 了 O
， 24 24 S ， O
不 25 26 B 不 O
是 25 26 E 是 O
放 27 28 B 放 O
手 27 28 E 手 O
了 29 29 S 了 O
就 30 30 S 就 O
能 31 31 S 能 O
不 32 33 B 不 O
痛 32 33 E 痛 O
了 34 34 S 了 O
， 35 35 S ， O
我 36 36 S 我 O
徹 37 38 B 徹 O
底 37 38 E 底 O
离 39 40 B 离 O
开 39 40 E 开 O
了 41 41 S 了 O
那 42 43 B 那 O
个 42 43 E 个 O
有 44 44 S 有 O
你 45 45 S 你 O
在 46 46 S 在 O
的 47 47 S 的 O
城 48 49 B 城 B-GPE.NOM
市 48 49 E 市 E-GPE.NOM
， 50 50 S ， O
不 51 52 B 不 O
再 51 52 E 再 O
经 53 54 B 经 O
过 53 54 E 过 O
那 55 56 B 那 O
个 55 56 E 个 O
曾 57 58 B 曾 O
经 57 58 E 经 O
一 59 60 B 一 O
起 59 60 E 起 O
走 61 62 B 走 O
过 61 62 E 过 O
的 63 63 S 的 O
路 64 65 B 路 B-LOC.NOM
口 64 65 E 口 E-LOC.NOM
， 66 66 S ， O
甚 67 68 B 甚 O
至 67 68 E 至 O
有 69 69 S 有 O
一 70 73 B 一 O
段 70 73 M 段 O
时 70 73 M 时 O
间 70 73 E 间 O
徹 74 75 B 徹 O
底 74 75 E 底 O
断 76 76 S 断 O
了 77 77 S 了 O
你 78 78 S 你 O
的 79 79 S 的 O
消 80 81 B 消 O
息 80 81 E 息 O
， 82 82 S ， O
卻 83 83 S 卻 O
在 84 84 S 在 O
最 85 86 B 最 O
后 85 86 E 后 O
的 87 87 S 的 O
最 88 89 B 最 O
后 88 89 E 后 O
， 90 90 S ， O
发 91 94 B 发 O
现 91 94 M 现 O
自 91 94 M 自 O
己 91 94 E 己 O
还 95 96 B 还 O
是 95 96 E 是 O
爱 97 97 S 爱 O
… 98 98 S … O
这 99 100 B 这 O
才 99 100 E 才 O
明 101 102 B 明 O
白 101 102 E 白 O
， 103 103 S ， O
原 104 105 B 原 O
來 104 105 E 來 O
， 106 106 S ， O
爱 107 108 B 爱 O
情 107 108 E 情 O
不 109 110 B 不 O
是 109 110 E 是 O
离 111 113 B 离 O
得 111 113 M 得 O
开 111 113 E 开 O
， 114 114 S ， O
就 115 115 S 就 O
能 116 116 S 能 O
不 117 117 S 不 O
爱 118 118 S 爱 O
的 119 119 S 的 O
。 120 120 S 。 O
 
哎 0 1 B 哎 O
哟 0 1 E 哟 O
我 2 2 S 我 O
去 3 3 S 去 O
老 4 6 B 老 O
干 4 6 M 干 O
妈 4 6 E 妈 O
哈 7 9 B 哈 O
哈 7 9 M 哈 O
哈 7 9 E 哈 O
哈 10 12 B 哈 O
哈 10 12 M 哈 O
哈 10 12 E 哈 O
泰 13 14 B 泰 O
翻 13 14 E 翻 O
快 15 15 S 快 O
粗 16 17 B 粗 O
来 16 17 E 来 O
泪 18 20 B 泪 O
泪 18 20 M 泪 O
泪 18 20 E 泪 O
一 21 21 S 一 O
又 22 22 S 又 O
二 23 26 B 二 O
分 23 26 M 分 O
之 23 26 M 之 O
一 23 26 E 一 O
的 27 27 S 的 O
夏 28 29 B 夏 O
天 28 29 E 天 O
百 30 31 B 百 O
度 30 31 E 度 O
贴 32 32 S 贴 O
吧 33 33 S 吧 O
尼 34 35 B 尼 O
坤 34 35 E 坤 O
蒋 36 38 B 蒋 B-PER.NAM
劲 36 38 M 劲 M-PER.NAM
夫 36 38 E 夫 E-PER.NAM
独 39 40 B 独 O
家 39 40 E 家 O
专 41 42 B 专 O
访 41 42 E 访 O
一 43 43 S 一 O
又 44 44 S 又 O
二 45 48 B 二 O
分 45 48 M 分 O
之 45 48 M 之 O
一 45 48 E 一 O
的 49 49 S 的 O
夏 50 51 B 夏 O
天 50 51 E 天 O
剧 52 53 B 剧 O
组 52 53 E 组 O
 
/ 0 0 S / O
/ 1 1 S / O
@ 2 2 S @ O
我 3 4 B 我 O
们 3 4 E 们 O
爱 5 5 S 爱 O
讲 6 6 S 讲 O
冷 7 8 B 冷 O
笑 7 8 E 笑 O
话 9 9 S 话 O
： 10 10 S ： O
回 11 12 B 回 O
锅 11 12 E 锅 O
神 13 14 B 神 O
马 13 14 E 马 O
的 15 15 S 的 O
最 16 16 S 最 O
痛 17 18 B 痛 O
苦 17 18 E 苦 O
了 19 19 S 了 O
。 20 20 S 。 O
。 21 21 S 。 O
。 22 22 S 。 O
 
# 0 0 S # O
双 1 3 B 双 O
皮 1 3 M 皮 O
奶 1 3 E 奶 O
做 4 5 B 做 O
法 4 5 E 法 O
# 6 6 S # O
简 7 8 B 简 O
单 7 8 E 单 O
4 9 9 S 4 O
招 10 10 S 招 O
教 11 13 B 教 O
你 11 13 M 你 O
做 11 13 E 做 O
双 14 16 B 双 O
皮 14 16 M 皮 O
奶 14 16 E 奶 O
。 17 17 S 。 O
好 18 19 B 好 O
吃 18 19 E 吃 O
， 20 20 S ， O
营 21 22 B 营 O
养 21 22 E 养 O
又 23 23 S 又 O
不 24 24 S 不 O
发 25 26 B 发 O
胖 25 26 E 胖 O
。 27 27 S 。 O
在 28 29 B 在 O
家 28 29 E 家 O
自 30 31 B 自 O
制 30 31 E 制 O
的 32 32 S 的 O
安 33 36 B 安 O
全 33 36 M 全 O
卫 33 36 M 卫 O
生 33 36 E 生 O
最 37 37 S 最 O
放 38 39 B 放 O
心 38 39 E 心 O
。 40 40 S 。 O
M 41 42 B M O
M 41 42 E M O
们 43 43 S 们 O
快 44 44 S 快 O
来 45 45 S 来 O
学 46 47 B 学 O
学 46 47 E 学 O
吧 48 48 S 吧 O
~ 49 49 S ~ O
 
[ 0 0 S [ O
蜡 1 2 B 蜡 O
烛 1 2 E 烛 O
] 3 3 S ] O
明 4 5 B 明 O
星 4 5 E 星 O
同 6 7 B 同 O
款 6 7 E 款 O
情 8 9 B 情 O
侣 8 9 E 侣 O
手 10 11 B 手 O
表 10 11 E 表 O
[ 12 12 S [ O
礼 13 14 B 礼 O
物 13 14 E 物 O
] 15 15 S ] O
【 16 16 S 【 O
卡 17 19 B 卡 O
地 17 19 M 地 O
亚 17 19 E 亚 O
代 20 21 B 代 O
购 20 21 E 购 O
】 22 22 S 】 O
一 23 24 B 一 O
折 23 24 E 折 O
特 25 26 B 特 O
价 25 26 E 价 O
， 27 27 S ， O
支 28 29 B 支 O
持 28 29 E 持 O
专 30 31 B 专 O
柜 30 31 E 柜 O
验 32 33 B 验 O
货 32 33 E 货 O
附 34 35 B 附 O
带 34 35 E 带 O
专 36 37 B 专 O
柜 36 37 E 柜 O
小 38 39 B 小 O
票 38 39 E 票 O
[ 40 40 S [ O
心 41 41 S 心 O
] 42 42 S ] O
验 43 44 B 验 O
货 43 44 E 货 O
不 45 46 B 不 O
说 45 46 E 说 O
正 47 48 B 正 O
品 47 48 E 品 O
还 49 50 B 还 O
是 49 50 E 是 O
有 51 51 S 有 O
任 52 53 B 任 O
何 52 53 E 何 O
一 54 55 B 一 O
点 54 55 E 点 O
质 56 57 B 质 O
量 56 57 E 量 O
问 58 59 B 问 O
题 58 59 E 题 O
包 60 61 B 包 O
退 60 61 E 退 O
[ 62 62 S [ O
太 63 63 S 太 O
开 64 65 B 开 O
心 64 65 E 心 O
] 66 66 S ] O
赶 67 68 B 赶 O
紧 67 68 E 紧 O
看 69 70 B 看 O
看 69 70 E 看 O
吧 71 71 S 吧 O
》 72 72 S 》 O
》 73 73 S 》 O
h 74 77 B h O
t 74 77 M t O
t 74 77 M t O
p 74 77 E p O
: 78 78 S : O
/ 79 79 S / O
/ 80 80 S / O
t 81 81 S t O
. 82 82 S . O
c 83 84 B c O
n 83 84 E n O
/ 85 85 S / O
8 86 92 B 8 O
k 86 92 M k O
q 86 92 M q O
2 86 92 M 2 O
M 86 92 M M O
2 86 92 M 2 O
z 86 92 E z O
 
鲜 0 1 B 鲜 O
花 0 1 E 花 O
心 2 4 B 心 O
心 2 4 M 心 O
心 2 4 E 心 O
解 5 6 B 解 O
解 5 6 E 解 O
累 7 7 S 累 O
了 8 8 S 了 O
吗 9 9 S 吗 O
？ 10 10 S ？ O
？ 11 11 S ？ O
 
【 0 0 S 【 O
秋 1 2 B 秋 O
天 1 2 E 天 O
， 3 3 S ， O
到 4 4 S 到 O
草 5 6 B 草 O
原 5 6 E 原 O
去 7 7 S 去 O
撒 8 9 B 撒 O
欢 8 9 E 欢 O
】 10 10 S 】 O
不 11 14 B 不 O
止 11 14 M 止 O
一 11 14 M 一 O
次 11 14 E 次 O
去 15 16 B 去 O
过 15 16 E 过 O
草 17 18 B 草 O
原 17 18 E 原 O
， 19 19 S ， O
每 20 21 B 每 O
到 20 21 E 到 O
秋 22 25 B 秋 O
高 22 25 M 高 O
气 22 25 M 气 O
爽 22 25 E 爽 O
时 26 26 S 时 O
， 27 27 S ， O
最 28 29 B 最 O
想 28 29 E 想 O
去 30 30 S 去 O
的 31 31 S 的 O
地 32 33 B 地 O
方 32 33 E 方 O
还 34 35 B 还 O
是 34 35 E 是 O
草 36 37 B 草 O
原 36 37 E 原 O
。 38 38 S 。 O
蓝 39 42 B 蓝 O
天 39 42 M 天 O
白 39 42 M 白 O
云 39 42 E 云 O
， 43 43 S ， O
还 44 45 B 还 O
有 44 45 E 有 O
金 46 48 B 金 O
灿 46 48 M 灿 O
灿 46 48 E 灿 O
的 49 49 S 的 O
草 50 52 B 草 O
甸 50 52 M 甸 O
子 50 52 E 子 O
， 53 53 S ， O
让 54 54 S 让 O
整 55 56 B 整 O
日 55 56 E 日 O
喧 57 58 B 喧 O
闹 57 58 E 闹 O
的 59 59 S 的 O
心 60 60 S 心 O
沉 61 62 B 沉 O
静 61 62 E 静 O
下 63 64 B 下 O
来 63 64 E 来 O
。 65 65 S 。 O
只 66 67 B 只 O
有 66 67 E 有 O
当 68 68 S 当 O
你 69 69 S 你 O
行 70 71 B 行 O
走 70 71 E 走 O
在 72 72 S 在 O
那 73 74 B 那 O
里 73 74 E 里 O
， 75 75 S ， O
呼 76 77 B 呼 O
吸 76 77 E 吸 O
着 78 78 S 着 O
牧 79 80 B 牧 O
区 79 80 E 区 O
的 81 81 S 的 O
空 82 83 B 空 O
气 82 83 E 气 O
， 84 84 S ， O
看 85 86 B 看 O
着 85 86 E 着 O
那 87 88 B 那 O
样 87 88 E 样 O
的 89 89 S 的 O
天 90 92 B 天 O
与 90 92 M 与 O
地 90 92 E 地 O
， 93 93 S ， O
你 94 94 S 你 O
才 95 95 S 才 O
会 96 96 S 会 O
明 97 98 B 明 O
白 97 98 E 白 O
牧 99 100 B 牧 O
人 99 100 E 人 O
的 101 101 S 的 O
心 102 103 B 心 O
胸 102 103 E 胸 O
醇 104 105 B 醇 O
厚 104 105 E 厚 O
宽 106 107 B 宽 O
广 106 107 E 广 O
的 108 108 S 的 O
道 109 110 B 道 O
理 109 110 E 理 O
， 111 111 S ， O
才 112 112 S 才 O
会 113 113 S 会 O
明 114 115 B 明 O
白 114 115 E 白 O
草 116 117 B 草 O
原 116 117 E 原 O
白 118 119 B 白 O
酒 118 119 E 酒 O
的 120 120 S 的 O
醇 121 122 B 醇 O
美 121 122 E 美 O
， 123 123 S ， O
才 124 125 B 才 O
能 124 125 E 能 O
听 126 128 B 听 O
得 126 128 M 得 O
懂 126 128 E 懂 O
蒙 129 131 B 蒙 B-PER.NOM
古 129 131 M 古 M-PER.NOM
人 129 131 E 人 E-PER.NOM
的 132 132 S 的 O
歌 133 133 S 歌 O
。 134 134 S 。 O
 
宁 0 1 B 宁 B-GPE.NAM
波 0 1 E 波 M-GPE.NAM
海 2 5 B 海 M-GPE.NAM
曙 2 5 M 曙 E-GPE.NAM
苗 2 5 M 苗 B-ORG.NAM
芳 2 5 E 芳 M-ORG.NAM
清 6 7 B 清 M-ORG.NAM
颜 6 7 E 颜 M-ORG.NAM
美 8 9 B 美 M-ORG.NAM
容 8 9 E 容 M-ORG.NAM
工 10 12 B 工 M-ORG.NAM
作 10 12 M 作 M-ORG.NAM
室 10 12 E 室 E-ORG.NAM
回 13 14 B 回 O
复 13 14 E 复 O
黎 15 15 S 黎 B-PER.NAM
雅 16 17 B 雅 M-PER.NAM
思 16 17 E 思 E-PER.NAM
亲 18 18 S 亲 O
， 19 19 S ， O
去 20 20 S 去 O
之 21 22 B 之 O
前 21 22 E 前 O
可 23 24 B 可 O
以 23 24 E 以 O
预 25 26 B 预 O
约 25 26 E 约 O
下 27 27 S 下 O
呢 28 28 S 呢 O
黎 29 29 S 黎 B-PER.NAM
雅 30 31 B 雅 M-PER.NAM
思 30 31 E 思 E-PER.NAM
那 32 32 S 那 O
我 33 33 S 我 O
已 34 35 B 已 O
经 34 35 E 经 O
做 36 37 B 做 O
到 36 37 E 到 O
了 38 38 S 了 O
抱 39 40 B 抱 O
抱 39 40 E 抱 O
宁 41 42 B 宁 B-ORG.NAM
波 41 42 E 波 M-ORG.NAM
海 43 46 B 海 M-ORG.NAM
曙 43 46 M 曙 E-ORG.NAM
苗 43 46 M 苗 B-ORG.NAM
芳 43 46 E 芳 M-ORG.NAM
清 47 48 B 清 M-ORG.NAM
颜 47 48 E 颜 M-ORG.NAM
美 49 50 B 美 M-ORG.NAM
容 49 50 E 容 M-ORG.NAM
工 51 53 B 工 M-ORG.NAM
作 51 53 M 作 M-ORG.NAM
室 51 53 E 室 E-ORG.NAM
回 54 55 B 回 O
复 54 55 E 复 O
黎 56 56 S 黎 B-PER.NAM
雅 57 58 B 雅 M-PER.NAM
思 57 58 E 思 E-PER.NAM
亲 59 59 S 亲 O
， 60 60 S ， O
只 61 62 B 只 O
要 61 62 E 要 O
转 63 64 B 转 O
发 63 64 E 发 O
微 65 66 B 微 O
博 65 66 E 博 O
关 67 68 B 关 O
注 67 68 E 注 O
我 69 70 B 我 O
们 69 70 E 们 O
个 71 71 S 个 O
好 72 73 B 好 B-PER.NOM
友 72 73 E 友 E-PER.NOM
就 74 74 S 就 O
可 75 76 B 可 O
以 75 76 E 以 O
了 77 77 S 了 O
。 78 78 S 。 O
 
自 0 1 B 自 O
己 0 1 E 己 O
开 2 2 S 开 O
心 3 4 B 心 O
爱 3 4 E 爱 O
怎 5 6 B 怎 O
么 5 6 E 么 O
整 7 8 B 整 O
就 7 8 E 就 O
怎 9 10 B 怎 O
么 9 10 E 么 O
整 11 11 S 整 O
， 12 12 S ， O
追 13 14 B 追 O
求 13 14 E 求 O
的 15 15 S 的 O
是 16 16 S 是 O
心 17 18 B 心 O
